"","ID1","ID2","TIETYPE","SEX1","SEX2","AGE1","AGE2","STUDYNUM"
"571","20_1","1349_1","sexual","female","female",29,27,1
"572","20_1","4312_1","social","female","female",30,31,1
"573","20_1","4369_1","social","female","female",30,33,1
"574","20_1","4369_1","sexual","female","female",30,33,1
"575","20_1","4369_1","social","female","female",31,34,1
"576","20_1","4369_1","sexual","female","female",31,34,1
"577","20_1","4370_1","social","female","female",30,27,1
"578","20_1","4371_1","social","female","female",30,27,1
"579","20_1","5465_1","social","female","female",31,30,1
"580","20_1","10158_1","sexual","female","male",27,23,1
"581","20_1","10159_1","sexual","female","male",27,27,1
"582","20_1","10160_1","sexual","female","male",27,28,1
"583","20_1","10161_1","sexual","female","male",27,29,1
"584","20_1","12336_1","social","female","female",30,23,1
"585","21_1","16_1","social","female","female",21,24,1
"586","21_1","16_1","social","female","female",23,26,1
"587","21_1","70_1","social","female","female",21,25,1
"588","21_1","100_1","social","female","female",21,25,1
"589","21_1","166_1","social","female","female",21,26,1
"590","21_1","166_1","sexual","female","female",21,26,1
"591","21_1","202_1","social","female","female",23,26,1
"592","21_1","206_1","social","female","female",21,21,1
"593","21_1","206_1","social","female","female",23,23,1
"594","21_1","258_1","social","female","female",21,23,1
"595","21_1","266_1","social","female","female",23,27,1
"596","21_1","270_1","social","female","female",21,32,1
"597","21_1","279_1","social","female","female",21,17,1
"598","21_1","290_1","social","female","female",21,27,1
"599","21_1","291_1","social","female","female",21,41,1
"600","21_1","369_1","social","female","male",21,33,1
"601","21_1","493_1","social","female","female",21,22,1
"602","21_1","493_1","sexual","female","female",21,22,1
"603","21_1","631_1","social","female","female",23,26,1
"604","21_1","842_1","social","female","male",21,36,1
"605","21_1","2359_1","social","female","female",21,32,1
"606","21_1","2360_1","sexual","female","male",21,32,1
"607","21_1","2361_1","sexual","female","male",21,27,1
"608","21_1","2362_1","social","female","male",21,33,1
"609","21_1","2362_1","sexual","female","male",21,33,1
"610","21_1","2364_1","social","female","male",23,28,1
"611","21_1","2364_1","sexual","female","male",23,28,1
"612","21_1","2364_1","social","female","male",25,29,1
"613","21_1","2364_1","sexual","female","male",25,29,1
"614","21_1","2364_1","social","female","male",26,30,1
"615","21_1","2364_1","sexual","female","male",26,30,1
"616","21_1","2365_1","social","female","male",23,41,1
"617","21_1","2365_1","sexual","female","male",23,41,1
"618","21_1","2365_1","social","female","male",25,42,1
"619","21_1","2365_1","sexual","female","male",25,42,1
"620","21_1","2365_1","social","female","male",26,43,1
"621","21_1","2365_1","sexual","female","male",26,43,1
"622","21_1","2367_1","social","female","female",23,33,1
"623","21_1","2367_1","social","female","female",26,35,1
"624","21_1","4745_1","social","female","female",25,41,1
"625","21_1","4745_1","social","female","female",26,43,1
"626","21_1","4746_1","social","female","female",25,24,1
"627","21_1","4747_1","social","female","male",25,61,1
"628","21_1","5518_1","social","female","male",26,62,1
"629","21_1","5518_1","sexual","female","male",26,62,1
"630","21_1","5519_1","sexual","female","male",26,30,1
"631","21_1","5520_1","social","female","female",26,44,1
"632","21_1","5521_1","social","female","male",26,37,1
"633","21_1","5522_1","social","female","male",26,16,1
"634","21_1","5523_1","social","female","female",26,18,1
"635","21_1","10944_1","social","female","male",21,26,1
"636","21_1","10946_1","sexual","female","male",23,24,1
"637","21_1","10947_1","sexual","female","male",23,26,1
"638","21_1","10949_1","sexual","female","male",23,26,1
"639","21_1","10950_1","sexual","female","male",23,26,1
"640","21_1","12640_1","social","female","male",25,32,1
"641","21_1","12640_1","sexual","female","male",25,32,1
"642","21_1","12641_1","sexual","female","male",25,40,1
"643","21_1","12642_1","social","female","male",25,32,1
"644","21_1","12643_1","social","female","male",25,37,1
"645","21_1","12644_1","social","female","female",25,38,1
"646","21_1","12645_1","social","female","male",25,30,1
"647","21_1","12645_1","sexual","female","male",25,30,1
"648","21_1","13231_1","social","female","male",26,32,1
"649","21_1","13231_1","sexual","female","male",26,32,1
"650","21_1","13232_1","sexual","female","male",26,22,1
"651","21_1","13233_1","social","female","female",26,32,1
"652","21_1","13234_1","social","female","male",26,33,1
"653","21_1","13235_1","social","female","female",26,35,1
"654","21_1","13236_1","social","female","male",26,32,1
"655","21_1","13237_1","sexual","female","male",26,19,1
"656","22_1","64_1","sexual","male","female",25,30,1
"657","22_1","94_1","sexual","male","female",25,32,1
"658","22_1","100_1","sexual","male","female",25,24,1
"659","22_1","106_1","sexual","male","female",25,33,1
"660","22_1","175_1","sexual","male","female",25,18,1
"661","22_1","265_1","sexual","male","female",25,22,1
"662","22_1","391_1","sexual","male","female",25,24,1
"663","22_1","1213_1","social","male","female",27,53,1
"664","22_1","1213_1","social","male","female",28,55,1
"665","22_1","1247_1","social","male","female",27,31,1
"666","22_1","1247_1","sexual","male","female",27,31,1
"667","22_1","1247_1","social","male","female",28,32,1
"668","22_1","1247_1","sexual","male","female",28,32,1
"669","22_1","3965_1","social","male","male",28,30,1
"670","22_1","3966_1","social","male","male",28,62,1
"671","22_1","3967_1","social","male","female",28,62,1
"672","22_1","3968_1","social","male","female",28,30,1
"673","22_1","10063_1","sexual","male","female",25,19,1
"674","24_1","26_1","social","female","female",25,27,1
"675","24_1","66_1","social","female","female",25,22,1
"676","24_1","69_1","social","female","female",25,22,1
"677","24_1","75_1","social","female","male",25,31,1
"678","24_1","75_1","sexual","female","male",25,31,1
"679","24_1","75_1","social","female","male",26,32,1
"680","24_1","75_1","sexual","female","male",26,32,1
"681","24_1","75_1","social","female","male",27,34,1
"682","24_1","75_1","sexual","female","male",27,34,1
"683","24_1","139_1","social","female","female",27,29,1
"684","24_1","202_1","social","female","female",25,24,1
"685","24_1","216_1","social","female","female",27,31,1
"686","24_1","261_1","social","female","female",25,27,1
"687","24_1","266_1","social","female","female",25,26,1
"688","24_1","276_1","social","female","female",25,23,1
"689","24_1","306_1","sexual","female","male",26,26,1
"690","24_1","310_1","sexual","female","male",25,39,1
"691","24_1","310_1","sexual","female","male",26,40,1
"692","24_1","630_1","social","female","female",27,32,1
"693","24_1","704_1","social","female","male",27,30,1
"694","24_1","704_1","sexual","female","male",27,30,1
"695","24_1","712_1","social","female","male",25,35,1
"696","24_1","766_1","social","female","female",27,28,1
"697","24_1","1065_1","social","female","female",27,24,1
"698","24_1","1070_1","social","female","female",27,18,1
"699","24_1","3257_1","social","female","female",25,26,1
"700","24_1","3258_1","social","female","female",25,23,1
"701","24_1","3259_1","social","female","female",25,11,1
"702","24_1","3260_1","social","female","male",25,6,1
"703","24_1","3261_1","social","female","male",25,28,1
"704","24_1","3262_1","social","female","female",25,37,1
"705","24_1","3263_1","social","female","male",25,27,1
"706","24_1","3265_1","sexual","female","male",26,30,1
"707","24_1","3266_1","social","female","female",27,40,1
"708","24_1","3267_1","social","female","female",27,45,1
"709","24_1","3268_1","social","female","female",27,35,1
"710","24_1","3269_1","social","female","female",27,36,1
"711","24_1","3270_1","social","female","female",27,30,1
"712","24_1","3271_1","social","female","female",27,35,1
"713","24_1","10039_1","sexual","female","male",25,73,1
"714","24_1","10044_1","sexual","female","male",25,59,1
"715","24_1","10044_1","sexual","female","male",26,60,1
"716","24_1","11579_1","social","female","male",25,35,1
"717","24_1","11579_1","sexual","female","male",25,35,1
"718","24_1","11580_1","social","female","male",25,22,1
"719","24_1","11581_1","social","female","male",25,45,1
"720","24_1","11582_1","sexual","female","male",25,35,1
"721","24_1","11583_1","social","female","female",25,22,1
"722","24_1","11584_1","sexual","female","male",26,45,1
"723","24_1","11585_1","social","female","male",26,42,1
"724","24_1","11585_1","sexual","female","male",26,42,1
"725","24_1","11586_1","social","female","male",26,65,1
"726","24_1","11586_1","sexual","female","male",26,65,1
"727","24_1","11587_1","sexual","female","male",26,45,1
"728","24_1","11588_1","sexual","female","male",26,29,1
"729","24_1","11589_1","sexual","female","male",26,60,1
"730","24_1","11590_1","sexual","female","male",26,30,1
"731","24_1","11591_1","sexual","female","male",26,35,1
"732","25_1","45_1","sexual","female","male",29,41,1
"733","25_1","45_1","sexual","female","male",30,42,1
"734","25_1","45_1","sexual","female","male",31,43,1
"735","25_1","76_1","social","female","female",29,32,1
"736","25_1","296_1","social","female","male",29,34,1
"737","25_1","296_1","sexual","female","male",29,34,1
"738","25_1","296_1","social","female","male",30,35,1
"739","25_1","296_1","sexual","female","male",30,35,1
"740","25_1","296_1","social","female","male",31,36,1
"741","25_1","296_1","sexual","female","male",31,36,1
"742","25_1","296_1","social","female","male",32,37,1
"743","25_1","296_1","sexual","female","male",32,37,1
"744","25_1","303_1","sexual","female","male",29,63,1
"745","25_1","338_1","sexual","female","male",29,34,1
"746","25_1","411_1","social","female","male",29,46,1
"747","25_1","411_1","sexual","female","male",29,46,1
"748","25_1","411_1","social","female","male",30,47,1
"749","25_1","411_1","sexual","female","male",30,47,1
"750","25_1","411_1","sexual","female","male",31,48,1
"751","25_1","411_1","social","female","male",32,49,1
"752","25_1","411_1","sexual","female","male",32,49,1
"753","25_1","412_1","sexual","female","male",29,53,1
"754","25_1","412_1","sexual","female","male",30,54,1
"755","25_1","412_1","sexual","female","male",31,55,1
"756","25_1","412_1","sexual","female","male",32,56,1
"757","25_1","419_1","sexual","female","male",30,42,1
"758","25_1","419_1","sexual","female","male",32,44,1
"759","25_1","445_1","sexual","female","male",29,42,1
"760","25_1","445_1","sexual","female","male",30,43,1
"761","25_1","445_1","sexual","female","male",31,44,1
"762","25_1","744_1","sexual","female","male",29,53,1
"763","25_1","744_1","sexual","female","male",30,54,1
"764","25_1","744_1","sexual","female","male",31,54,1
"765","25_1","744_1","sexual","female","male",32,55,1
"766","25_1","763_1","sexual","female","male",31,47,1
"767","25_1","782_1","sexual","female","male",29,32,1
"768","25_1","782_1","sexual","female","male",31,34,1
"769","25_1","1018_1","sexual","female","male",29,44,1
"770","25_1","1018_1","sexual","female","male",30,45,1
"771","25_1","1018_1","sexual","female","male",31,46,1
"772","25_1","1018_1","sexual","female","male",32,47,1
"773","25_1","1032_1","sexual","female","male",29,29,1
"774","25_1","1032_1","sexual","female","male",30,30,1
"775","25_1","1032_1","sexual","female","male",31,31,1
"776","25_1","1051_1","sexual","female","male",29,39,1
"777","25_1","1051_1","sexual","female","male",30,40,1
"778","25_1","1051_1","sexual","female","male",31,40,1
"779","25_1","1051_1","sexual","female","male",32,41,1
"780","25_1","1057_1","sexual","female","male",29,42,1
"781","25_1","1057_1","sexual","female","male",30,43,1
"782","25_1","1057_1","sexual","female","male",31,44,1
"783","25_1","1058_1","sexual","female","male",30,48,1
"784","25_1","1058_1","sexual","female","male",31,49,1
"785","25_1","1089_1","sexual","female","male",29,34,1
"786","25_1","1089_1","sexual","female","male",30,35,1
"787","25_1","1089_1","sexual","female","male",31,36,1
"788","25_1","1089_1","sexual","female","male",32,37,1
"789","25_1","1093_1","sexual","female","male",29,41,1
"790","25_1","1093_1","sexual","female","male",31,42,1
"791","25_1","1106_1","sexual","female","male",29,48,1
"792","25_1","1106_1","sexual","female","male",30,49,1
"793","25_1","1106_1","sexual","female","male",31,50,1
"794","25_1","1106_1","sexual","female","male",32,51,1
"795","25_1","1107_1","sexual","female","male",29,53,1
"796","25_1","1107_1","sexual","female","male",31,55,1
"797","25_1","1109_1","sexual","female","male",30,57,1
"798","25_1","1109_1","sexual","female","male",31,57,1
"799","25_1","1112_1","sexual","female","male",30,42,1
"800","25_1","1112_1","sexual","female","male",31,42,1
"801","25_1","1144_1","sexual","female","male",29,29,1
"802","25_1","1144_1","sexual","female","male",30,30,1
"803","25_1","1144_1","sexual","female","male",31,30,1
"804","25_1","1144_1","sexual","female","male",32,31,1
"805","25_1","1176_1","sexual","female","male",30,36,1
"806","25_1","1176_1","sexual","female","male",31,37,1
